album_popularity,album_id,energy,analysis_url,speechiness,duration,id,title,track_popularity,track_id,acousticness,track_href,artist_id,artist_popularity,danceability,album_release_date,tempo,number,instrumentalness,key,duration_ms,album_name,now_release_date,artist,type,liveness,uri,volume_number,mode,time_signature,loudness,valence
49,0wubDiom9EpNOC7tcKjBAG,0.771,https://api.spotify.com/v1/audio-analysis/5Sba0FrkrwQiBCakt2L4g6,0.0814,186,5Sba0FrkrwQiBCakt2L4g6,All Day,40,5Sba0FrkrwQiBCakt2L4g6,0.0188,https://api.spotify.com/v1/tracks/5Sba0FrkrwQiBCakt2L4g6,79Xp2rRN7wdsaTJgttdX3K,66,0.487,2011-09-19,85.012,20.,0,11,187053,Coast To Coast EP,"May 3, 2011",Cody Simpson,audio_features,0.336,spotify:track:5Sba0FrkrwQiBCakt2L4g6,38,0,4,-5.564,0.633
66,2JdjS6jjOml7nt7Yjo0nnh,0.649,https://api.spotify.com/v1/audio-analysis/30cSNer6TV8x2utjULVeQ5,0.04,239,30cSNer6TV8x2utjULVeQ5,SOS,58,30cSNer6TV8x2utjULVeQ5,0.00474,https://api.spotify.com/v1/tracks/30cSNer6TV8x2utjULVeQ5,5pKCCKE2ajJHZ9KAiaK11H,94,0.68,2006-04-10,137.009,1.,9.23e-05,7,238920,A Girl Like Me,"July 11, 2006",Rihanna,audio_features,0.361,spotify:track:30cSNer6TV8x2utjULVeQ5,22,1,4,-4.819,0.465
72,32Bu3ETQhR1PFCj3ndDlYf,0.597,https://api.spotify.com/v1/audio-analysis/0k2GOhqsrxDTAbFFSdNJjT,0.0669,216,0k2GOhqsrxDTAbFFSdNJjT,Temperature,70,0k2GOhqsrxDTAbFFSdNJjT,0.104,https://api.spotify.com/v1/tracks/0k2GOhqsrxDTAbFFSdNJjT,3Isy6kedDrgPYoTS1dazA9,90,0.951,2005-09-26,125.024,2.,0,0,216467,The Trinity,"July 11, 2006",Sean Paul,audio_features,0.0718,spotify:track:0k2GOhqsrxDTAbFFSdNJjT,22,0,4,-4.651,0.83
58,31dzB4ULKZfOH71tuaBiR8,0.808,https://api.spotify.com/v1/audio-analysis/3kZoay4ANo86ehb6s4RwS9,0.101,243,3kZoay4ANo86ehb6s4RwS9,Ridin',56,3kZoay4ANo86ehb6s4RwS9,0.181,https://api.spotify.com/v1/tracks/3kZoay4ANo86ehb6s4RwS9,6vdMPayKk8YJxxeNP5oMCb,61,0.788,2005-01-01,143.04,3.,0,8,302000,The Sound of Revenge,"July 11, 2006",Chamillionaire,audio_features,0.517,spotify:track:3kZoay4ANo86ehb6s4RwS9,22,0,4,-4.77,0.85
66,77eZ5eMEh3U0KWricrbevO,0.796,https://api.spotify.com/v1/audio-analysis/2RWxrpsFshOBFwRBRstUlQ,0.267,209,2RWxrpsFshOBFwRBRstUlQ,Check On It - feat. Bun B and Slim Thug,54,2RWxrpsFshOBFwRBRstUlQ,0.0708,https://api.spotify.com/v1/tracks/2RWxrpsFshOBFwRBRstUlQ,6vWDO969PvNqNYHIOW5v0m,88,0.705,2006-09-04,166.042,4.,0,7,210453,B'Day,"July 11, 2006",Beyoncé,audio_features,0.388,spotify:track:2RWxrpsFshOBFwRBRstUlQ,22,1,4,-6.845,0.86
71,2gRm1k9fVkhTfZDHvBI2sR,0.633,https://api.spotify.com/v1/audio-analysis/1zpu1PZ8ecmcX525Z3X8cl,0.251,228,1zpu1PZ8ecmcX525Z3X8cl,Yo (Excuse Me Miss) - Main,62,1zpu1PZ8ecmcX525Z3X8cl,0.119,https://api.spotify.com/v1/tracks/1zpu1PZ8ecmcX525Z3X8cl,7bXgB6jMjp9ATFy66eO08Z,90,0.605,2005-11-29,87.26,5.,0,1,229040,Chris Brown,"July 11, 2006",Chris Brown,audio_features,0.225,spotify:track:1zpu1PZ8ecmcX525Z3X8cl,22,0,4,-5.899,0.586
56,6Nu5K9Mpb5qYi1e7DGESse,0.62,https://api.spotify.com/v1/audio-analysis/0k6HUzaRHpQ3eEWr1C7Esh,0.416,200,0k6HUzaRHpQ3eEWr1C7Esh,Ms. New Booty - feat. Ying Yang Twins and Mr. ColliPark,56,0k6HUzaRHpQ3eEWr1C7Esh,0.016,https://api.spotify.com/v1/tracks/0k6HUzaRHpQ3eEWr1C7Esh,3RPYHNSwe3w0mtfJwKIN9P,58,0.64,2005-11-29,129.37,6.,0,1,252653,Ms. New Booty,"July 11, 2006",Bubba Sparxxx,audio_features,0.0831,spotify:track:0k6HUzaRHpQ3eEWr1C7Esh,22,1,5,-5.931,0.598
65,67kj88d9xbscqqG8EdMpIu,0.368,https://api.spotify.com/v1/audio-analysis/1lih9AUGlOI2qbAkptdBsr,0.0688,225,1lih9AUGlOI2qbAkptdBsr,I'm N Luv (Wit a Stripper),61,1lih9AUGlOI2qbAkptdBsr,0.00544,https://api.spotify.com/v1/tracks/1lih9AUGlOI2qbAkptdBsr,3aQeKQSyrW4qWr35idm0cy,79,0.731,2005,145.171,7.,0,8,265333,Rappa Ternt Sanga,"July 11, 2006",T-Pain,audio_features,0.193,spotify:track:1lih9AUGlOI2qbAkptdBsr,22,1,4,-10.38,0.52
55,0Pe9KCcaFK7CkeZPWXCuaB,0.795,https://api.spotify.com/v1/audio-analysis/5zd9TgduWbfFXwgnm3K3Rz,0.144,176,5zd9TgduWbfFXwgnm3K3Rz,Poppin' My Collar - feat. Project Pat - Explicit,50,5zd9TgduWbfFXwgnm3K3Rz,0.354,https://api.spotify.com/v1/tracks/5zd9TgduWbfFXwgnm3K3Rz,26s8LSolLfCIY88ysQbIuT,63,0.729,2006-06-20,146.747,8.,0,7,176880,Most Known Unknown (New Package-Explicit),"July 11, 2006",Three 6 Mafia,audio_features,0.536,spotify:track:5zd9TgduWbfFXwgnm3K3Rz,22,1,4,-4.579,0.853
70,6gkwOLmk0ALMOjWs5WhAEr,0.564,https://api.spotify.com/v1/audio-analysis/5FXOEdfNW7nYQrBWtW49Cl,0.235,217,5FXOEdfNW7nYQrBWtW49Cl,When You're Mad,51,5FXOEdfNW7nYQrBWtW49Cl,0.304,https://api.spotify.com/v1/tracks/5FXOEdfNW7nYQrBWtW49Cl,21E3waRsmPlU7jZsS13rcj,81,0.654,2006-01-01,86.948,9.,0,6,222000,In My Own Words,"July 11, 2006",Ne-Yo,audio_features,0.107,spotify:track:5FXOEdfNW7nYQrBWtW49Cl,22,1,4,-7.186,0.458
41,3xUpqJldhRHWPaKUKtrDSt,0.742,https://api.spotify.com/v1/audio-analysis/2renBQKATbkVYjfSuvYWw8,0.0362,244,2renBQKATbkVYjfSuvYWw8,What's Left Of Me,41,2renBQKATbkVYjfSuvYWw8,0.142,https://api.spotify.com/v1/tracks/2renBQKATbkVYjfSuvYWw8,6ewMqjrF31lC8ywRsvm073,47,0.426,2006-02-21,150.067,10.,0,7,244840,What's Left Of Me (Main Version),"July 11, 2006",Nick Lachey,audio_features,0.139,spotify:track:2renBQKATbkVYjfSuvYWw8,22,1,4,-5.678,0.326
71,4zhigAhPwqp43XVHBiVeQI,0.785,https://api.spotify.com/v1/audio-analysis/0mUyMawtxj1CJ76kn9gIZK,0.0309,229,0mUyMawtxj1CJ76kn9gIZK,Bad Day,70,0mUyMawtxj1CJ76kn9gIZK,0.448,https://api.spotify.com/v1/tracks/0mUyMawtxj1CJ76kn9gIZK,7xTcuBOIAAIGDOSvwYFPzk,64,0.599,2005-02-22,140.046,11.,0.00336,3,233640,Daniel Powter (U.S. Release),"July 11, 2006",Daniel Powter,audio_features,0.151,spotify:track:0mUyMawtxj1CJ76kn9gIZK,22,1,4,-4.013,0.534
66,0NgiEbNqjo4ZqnSuMApXHz,0.699,https://api.spotify.com/v1/audio-analysis/6c8QH9FMFKj0ZgNeiyOx4v,0.0449,235,6c8QH9FMFKj0ZgNeiyOx4v,Over My Head (Cable Car),61,6c8QH9FMFKj0ZgNeiyOx4v,0.0204,https://api.spotify.com/v1/tracks/6c8QH9FMFKj0ZgNeiyOx4v,0zOcE3mg9nS6l3yxt1Y0bK,76,0.591,2005,116.029,12.,0,8,236373,Over My Head (Cable Car),"July 11, 2006",The Fray,audio_features,0.0614,spotify:track:6c8QH9FMFKj0ZgNeiyOx4v,22,1,4,-5.221,0.725
47,3XDvi9IQnJ4UEs9s85pqtt,0.751,https://api.spotify.com/v1/audio-analysis/2ijMU9lYFCvGBzgwJ8Sd8q,0.0517,226,2ijMU9lYFCvGBzgwJ8Sd8q,For You I Will (Confidence),45,2ijMU9lYFCvGBzgwJ8Sd8q,0.0041,https://api.spotify.com/v1/tracks/2ijMU9lYFCvGBzgwJ8Sd8q,1YIpZOfyHXMUgUaxxxgbaC,43,0.315,2006-03-21,119.566,13.,0,1,228880,Underage Thinking,"July 11, 2006",Teddy Geiger,audio_features,0.0984,spotify:track:2ijMU9lYFCvGBzgwJ8Sd8q,22,0,4,-5.74,0.26
76,5gDAEao3VxFdbm8vS0koQq,0.888,https://api.spotify.com/v1/audio-analysis/25sA1vM4BFkTb5cJGWftFo,0.0426,186,25sA1vM4BFkTb5cJGWftFo,Walk Away,44,25sA1vM4BFkTb5cJGWftFo,0.0147,https://api.spotify.com/v1/tracks/25sA1vM4BFkTb5cJGWftFo,3BmGtnKgCSGYIUhmivXKWX,76,0.75,2004-01-17,115.973,14.,1.11e-06,0,189307,Breakaway,"July 11, 2006",Kelly Clarkson,audio_features,0.0759,spotify:track:25sA1vM4BFkTb5cJGWftFo,22,1,4,-4.524,0.939
65,3j70PDKieTWQAwas3bPHRZ,0.793,https://api.spotify.com/v1/audio-analysis/0qAMjeQFyd1qD0LDiV8gWp,0.0583,170,0qAMjeQFyd1qD0LDiV8gWp,Black Horse and the Cherry Tree - Radio Version,53,0qAMjeQFyd1qD0LDiV8gWp,0.324,https://api.spotify.com/v1/tracks/0qAMjeQFyd1qD0LDiV8gWp,5zzrJD2jXrE9dZ1AklRFcL,60,0.748,2006-02-07,104.838,15.,0,4,170481,Eye To The Telescope,"July 11, 2006",KT Tunstall,audio_features,0.517,spotify:track:0qAMjeQFyd1qD0LDiV8gWp,22,0,4,-7.795,0.904
36,12VzkzQVHYTbamnJ6UAVDb,0.815,https://api.spotify.com/v1/audio-analysis/4TxdDwdVNpLTcXkCflfuHB,0.0416,202,4TxdDwdVNpLTcXkCflfuHB,Girl Next Door,34,4TxdDwdVNpLTcXkCflfuHB,0.0138,https://api.spotify.com/v1/tracks/4TxdDwdVNpLTcXkCflfuHB,3SFVchRRMmFuOi3Azi0vTo,33,0.635,2005,122.097,16.,0,2,203253,Girl Next Door,"July 11, 2006",Saving Jane,audio_features,0.0963,spotify:track:4TxdDwdVNpLTcXkCflfuHB,22,1,4,-5.553,0.475
,,,,,216,,Let U Go,,,,,,,,,,17.,,,,,"July 11, 2006",Ashley Parker Angel,,,,22,,,,
71,3PWEGZ6CYvXRnr0JCECsDe,0.922,https://api.spotify.com/v1/audio-analysis/2l57cfmCnOkwNX1tky02n1,0.0459,238,2l57cfmCnOkwNX1tky02n1,Move Along,63,2l57cfmCnOkwNX1tky02n1,0.000198,https://api.spotify.com/v1/tracks/2l57cfmCnOkwNX1tky02n1,3vAaWhdBR38Q02ohXqaNHT,71,0.529,2005-01-01,109.847,18.,0,3,238880,Move Along,"July 11, 2006",The All-American Rejects,audio_features,0.26,spotify:track:2l57cfmCnOkwNX1tky02n1,22,1,4,-3.84,0.633
70,69ny9Y7VrjVP7JNK0xhYke,0.815,https://api.spotify.com/v1/audio-analysis/0n2RMFCf3wfKJ9h3E3BKO8,0.0276,217,0n2RMFCf3wfKJ9h3E3BKO8,Savin' Me,54,0n2RMFCf3wfKJ9h3E3BKO8,0.000731,https://api.spotify.com/v1/tracks/0n2RMFCf3wfKJ9h3E3BKO8,6deZN1bslXzeGvOLaLMOIF,78,0.441,2005-09-26,164.021,19.,0,3,219320,All The Right Reasons (Special Edition),"July 11, 2006",Nickelback,audio_features,0.414,spotify:track:0n2RMFCf3wfKJ9h3E3BKO8,22,1,4,-4.088,0.543
71,0xBQEVKKlFKaetqike1qXK,0.385,https://api.spotify.com/v1/audio-analysis/0BHNSNcbTxQSwxXNnr9oUw,0.0262,258,0BHNSNcbTxQSwxXNnr9oUw,Tonight I Wanna Cry,57,0BHNSNcbTxQSwxXNnr9oUw,0.874,https://api.spotify.com/v1/tracks/0BHNSNcbTxQSwxXNnr9oUw,0u2FHSq3ln94y5Q57xazwf,76,0.557,2007-11-20,103.73,20.,0,7,259733,Greatest Hits - 18 Kids,"July 11, 2006",Keith Urban,audio_features,0.175,spotify:track:0BHNSNcbTxQSwxXNnr9oUw,22,1,4,-7.835,0.137
71,3t8HFQNlwLBW7htwLvFfzA,0.63,https://api.spotify.com/v1/audio-analysis/7jRoWfRlLnGYEIEn4t4kbq,0.381,207,7jRoWfRlLnGYEIEn4t4kbq,London Bridge,58,7jRoWfRlLnGYEIEn4t4kbq,0.214,https://api.spotify.com/v1/tracks/7jRoWfRlLnGYEIEn4t4kbq,3r17AfJCCUqC9Lf0OAc73G,74,0.748,2006-09-19,90.889,1.,0,1,241307,The Dutchess,"November 7, 2006",Fergie,audio_features,0.204,spotify:track:7jRoWfRlLnGYEIEn4t4kbq,23,1,4,-5.832,0.629
68,0KuwW8qW9a0oKhuxydvMvk,0.97,https://api.spotify.com/v1/audio-analysis/3SwlakM6VX47IwG0Wll5ek,0.0502,220,3SwlakM6VX47IwG0Wll5ek,Promiscuous,66,3SwlakM6VX47IwG0Wll5ek,0.0526,https://api.spotify.com/v1/tracks/3SwlakM6VX47IwG0Wll5ek,2jw70GZXlAI8QzWeY2bgRc,73,0.811,2010-01-01,114.351,2.,6.63e-05,10,242373,The Best of Nelly Furtado (Deluxe),"November 7, 2006",Nelly Furtado,audio_features,0.164,spotify:track:3SwlakM6VX47IwG0Wll5ek,23,0,4,-6.065,0.872
69,5x8e8UcCeOgrOzSnDGuPye,0.823,https://api.spotify.com/v1/audio-analysis/3BxWKCI06eQ5Od8TY2JBeA,0.32,226,3BxWKCI06eQ5Od8TY2JBeA,Buttons,60,3BxWKCI06eQ5Od8TY2JBeA,0.158,https://api.spotify.com/v1/tracks/3BxWKCI06eQ5Od8TY2JBeA,6wPhSqRtPu1UhRCDX5yaDJ,71,0.544,2005-01-01,210.75,3.,0,2,225560,PCD,"November 7, 2006",The Pussycat Dolls,audio_features,0.268,spotify:track:3BxWKCI06eQ5Od8TY2JBeA,23,1,4,-4.318,0.445
73,2scB1uhcCI1TSf6b9TCZK3,0.583,https://api.spotify.com/v1/audio-analysis/0O45fw2L5vsWpdsOdXwNAR,0.0789,241,0O45fw2L5vsWpdsOdXwNAR,SexyBack,70,0O45fw2L5vsWpdsOdXwNAR,0.0584,https://api.spotify.com/v1/tracks/0O45fw2L5vsWpdsOdXwNAR,31TPClRtHm23RisEBtV3X7,86,0.967,2006-09-12,117.0,4.,0,7,242733,FutureSex/LoveSounds,"November 7, 2006",Justin Timberlake,audio_features,0.0519,spotify:track:0O45fw2L5vsWpdsOdXwNAR,23,0,4,-5.562,0.965
69,0zRJsgzHZUUdk8Rjk6Segd,0.742,https://api.spotify.com/v1/audio-analysis/7huo2wvrCgRucUsjdSDLQV,0.222,226,7huo2wvrCgRucUsjdSDLQV,Ain't No Other Man,62,7huo2wvrCgRucUsjdSDLQV,0.00376,https://api.spotify.com/v1/tracks/7huo2wvrCgRucUsjdSDLQV,1l7ZsJRRS8wlW3WfJfPfNS,80,0.862,2006-08-14,127.91,5.,0.00855,7,228907,Back To Basics,"November 7, 2006",Christina Aguilera,audio_features,0.103,spotify:track:7huo2wvrCgRucUsjdSDLQV,23,1,4,-4.722,0.501
76,0Zd10MKN5j9KwUST0TdBBB,0.746,https://api.spotify.com/v1/audio-analysis/423EcxblW9F4nnQkqcqMlK,0.341,240,423EcxblW9F4nnQkqcqMlK,Deja Vu,55,423EcxblW9F4nnQkqcqMlK,0.0071,https://api.spotify.com/v1/tracks/423EcxblW9F4nnQkqcqMlK,6vWDO969PvNqNYHIOW5v0m,88,0.644,2007-05-29,105.253,6.,1.22e-05,7,240280,B'Day Deluxe Edition,"November 7, 2006",Beyoncé,audio_features,0.0743,spotify:track:423EcxblW9F4nnQkqcqMlK,23,1,4,-4.941,0.347
55,5nHZP6EqmhfNwxe71tpyKn,0.67,https://api.spotify.com/v1/audio-analysis/6MBEjJlXQYXr8dfxDvZuoA,0.169,220,6MBEjJlXQYXr8dfxDvZuoA,Do It To It - Feat. Sean Paul Of YoungBloodZ,50,6MBEjJlXQYXr8dfxDvZuoA,0.00798,https://api.spotify.com/v1/tracks/6MBEjJlXQYXr8dfxDvZuoA,1c70yCa8sRgIiQxl3HOEFo,49,0.826,2006-08-15,74.007,7.,0,2,226293,Unappreciated,"November 7, 2006",Cherish,audio_features,0.495,spotify:track:6MBEjJlXQYXr8dfxDvZuoA,23,1,4,-5.559,0.794
60,2pPNC9cSF3mhMZcT7t3iw7,0.636,https://api.spotify.com/v1/audio-analysis/4dPsNgPv3ne2A3map82xhK,0.188,272,4dPsNgPv3ne2A3map82xhK,Bossy Featuring Too $hort,47,4dPsNgPv3ne2A3map82xhK,0.000172,https://api.spotify.com/v1/tracks/4dPsNgPv3ne2A3map82xhK,0IF46mUS8NXjgHabxk2MCM,66,0.906,2008,84.011,8.,4.83e-06,4,272360,The Hits,"November 7, 2006",Kelis,audio_features,0.0511,spotify:track:4dPsNgPv3ne2A3map82xhK,23,1,4,-5.318,0.775
55,4km17Fy3fRGG4PEHQ4Fcta,0.511,https://api.spotify.com/v1/audio-analysis/5hF2LnbkpnXCkksMSeWcxZ,0.286,232,5hF2LnbkpnXCkksMSeWcxZ,Pullin' Me Back,53,5hF2LnbkpnXCkksMSeWcxZ,0.0825,https://api.spotify.com/v1/tracks/5hF2LnbkpnXCkksMSeWcxZ,3s2wTjWxK8NOX09dmsvVOh,60,0.786,2006-09-19,80.0,9.,0,7,234133,Hoodstar,"November 7, 2006",Chingy,audio_features,0.12,spotify:track:5hF2LnbkpnXCkksMSeWcxZ,23,1,4,-6.66,0.593
46,6Xyw9zD6wu8K70mwWbHoWy,0.391,https://api.spotify.com/v1/audio-analysis/39NbYswuOtCUXSdtwoolsC,0.0453,199,39NbYswuOtCUXSdtwoolsC,S.E.X.,42,39NbYswuOtCUXSdtwoolsC,0.325,https://api.spotify.com/v1/tracks/39NbYswuOtCUXSdtwoolsC,33C3ByGk9NCrjTIXr6npqf,56,0.731,2004,107.934,10.,2.61e-06,8,198520,Playlist: The Very Best Of Lyfe Jennings,"November 7, 2006",Lyfe Jennings,audio_features,0.0999,spotify:track:39NbYswuOtCUXSdtwoolsC,23,0,4,-11.52,0.715
70,6gkwOLmk0ALMOjWs5WhAEr,0.503,https://api.spotify.com/v1/audio-analysis/10aWGOqSDBqvNzJ9NeKDbK,0.0433,218,10aWGOqSDBqvNzJ9NeKDbK,Sexy Love,58,10aWGOqSDBqvNzJ9NeKDbK,0.265,https://api.spotify.com/v1/tracks/10aWGOqSDBqvNzJ9NeKDbK,21E3waRsmPlU7jZsS13rcj,81,0.622,2006-01-01,93.984,11.,0.000473,8,220853,In My Own Words,"November 7, 2006",Ne-Yo,audio_features,0.0596,spotify:track:10aWGOqSDBqvNzJ9NeKDbK,23,1,4,-6.417,0.6
66,2JdjS6jjOml7nt7Yjo0nnh,0.406,https://api.spotify.com/v1/audio-analysis/13xxBnXOuiBxVxJI458B0i,0.0331,226,13xxBnXOuiBxVxJI458B0i,Unfaithful,60,13xxBnXOuiBxVxJI458B0i,0.839,https://api.spotify.com/v1/tracks/13xxBnXOuiBxVxJI458B0i,5pKCCKE2ajJHZ9KAiaK11H,94,0.591,2006-04-10,143.869,12.,0,0,226973,A Girl Like Me,"November 7, 2006",Rihanna,audio_features,0.258,spotify:track:13xxBnXOuiBxVxJI458B0i,23,0,4,-8.466,0.344
51,361EdAZooAOGqaFAcIKPTo,0.77,https://api.spotify.com/v1/audio-analysis/7oUMJhQp5Bqu6HqxSZs02v,0.0549,219,7oUMJhQp5Bqu6HqxSZs02v,"Too Little, Too Late - Radio Version",51,7oUMJhQp5Bqu6HqxSZs02v,0.0183,https://api.spotify.com/v1/tracks/7oUMJhQp5Bqu6HqxSZs02v,5xuNBZoM7z1Vv8IQ6uM0p6,70,0.446,2006-09-12,82.765,13.,1.07e-06,6,221573,"Too Little, Too Late","November 7, 2006",JoJo,audio_features,0.122,spotify:track:7oUMJhQp5Bqu6HqxSZs02v,23,0,4,-6.121,0.719
42,0fBnFYNzbSXrXs6bRfZ7La,0.685,https://api.spotify.com/v1/audio-analysis/6Gj3oHBAFYHlcLBHOXZ3oz,0.0318,231,6Gj3oHBAFYHlcLBHOXZ3oz,I Can't Hate You Anymore,30,6Gj3oHBAFYHlcLBHOXZ3oz,0.0838,https://api.spotify.com/v1/tracks/6Gj3oHBAFYHlcLBHOXZ3oz,6ewMqjrF31lC8ywRsvm073,47,0.443,2006-01-01,143.905,14.,0,4,232640,What's Left Of Me,"November 7, 2006",Nick Lachey,audio_features,0.0848,spotify:track:6Gj3oHBAFYHlcLBHOXZ3oz,23,1,4,-6.325,0.177
47,3XDvi9IQnJ4UEs9s85pqtt,0.92,https://api.spotify.com/v1/audio-analysis/3Wb8aPlKSPSfHQa46DUlkt,0.124,217,3Wb8aPlKSPSfHQa46DUlkt,These Walls,30,3Wb8aPlKSPSfHQa46DUlkt,0.0202,https://api.spotify.com/v1/tracks/3Wb8aPlKSPSfHQa46DUlkt,1YIpZOfyHXMUgUaxxxgbaC,43,0.412,2006-03-21,113.343,15.,0,10,219067,Underage Thinking,"November 7, 2006",Teddy Geiger,audio_features,0.13,spotify:track:3Wb8aPlKSPSfHQa46DUlkt,23,1,3,-3.807,0.435
39,2YzYKCgsmHx3sG4Gkm34Me,0.86,https://api.spotify.com/v1/audio-analysis/1gFMesXcHHtIUhwzxYFOtz,0.0339,199,1gFMesXcHHtIUhwzxYFOtz,A Public Affair,35,1gFMesXcHHtIUhwzxYFOtz,0.00525,https://api.spotify.com/v1/tracks/1gFMesXcHHtIUhwzxYFOtz,2tFN9ubMXEhdAQvdQxcsma,56,0.735,2006,124.052,16.,0.000192,11,201467,A Public Affair,"November 7, 2006",Jessica Simpson,audio_features,0.404,spotify:track:1gFMesXcHHtIUhwzxYFOtz,23,0,4,-3.878,0.842
62,1qN6qh1gwgrYTCdSq21gov,0.882,https://api.spotify.com/v1/audio-analysis/1pHP4JeQV9wDx87D6qH9hD,0.0403,163,1pHP4JeQV9wDx87D6qH9hD,Here It Goes Again,60,1pHP4JeQV9wDx87D6qH9hD,0.000342,https://api.spotify.com/v1/tracks/1pHP4JeQV9wDx87D6qH9hD,3hozsZ9hqNq7CoBGYNlFTz,61,0.537,2005-08-30,145.729,17.,9.06e-05,0,179813,Oh No,"November 7, 2006",OK Go,audio_features,0.12,spotify:track:1pHP4JeQV9wDx87D6qH9hD,23,1,4,-2.306,0.822
65,2SmDuZSWtjukp9gkG2mcBQ,0.769,https://api.spotify.com/v1/audio-analysis/40LQiUUUKXVGyNs09lHVjW,0.0332,259,40LQiUUUKXVGyNs09lHVjW,Lips Of An Angel,63,40LQiUUUKXVGyNs09lHVjW,0.0328,https://api.spotify.com/v1/tracks/40LQiUUUKXVGyNs09lHVjW,6BMhCQJYHxxKAeqYS1p5rY,64,0.476,2005-09-27,129.051,18.,0,2,261853,Extreme Behavior,"November 7, 2006",Hinder,audio_features,0.197,spotify:track:40LQiUUUKXVGyNs09lHVjW,23,1,4,-5.344,0.273
70,69ny9Y7VrjVP7JNK0xhYke,0.797,https://api.spotify.com/v1/audio-analysis/0G53JYumT2vVxRGOtROlXk,0.0309,236,0G53JYumT2vVxRGOtROlXk,Far Away,55,0G53JYumT2vVxRGOtROlXk,0.000696,https://api.spotify.com/v1/tracks/0G53JYumT2vVxRGOtROlXk,6deZN1bslXzeGvOLaLMOIF,78,0.518,2005-09-26,132.915,19.,0,6,238173,All The Right Reasons (Special Edition),"November 7, 2006",Nickelback,audio_features,0.107,spotify:track:0G53JYumT2vVxRGOtROlXk,23,1,4,-5.153,0.306
69,2d4eS9a7DRTlfeTKVJQ0kr,0.933,https://api.spotify.com/v1/audio-analysis/30ZGbfPsjDNCgL21Qzciuj,0.0976,205,30ZGbfPsjDNCgL21Qzciuj,Summertime,55,30ZGbfPsjDNCgL21Qzciuj,0.201,https://api.spotify.com/v1/tracks/30ZGbfPsjDNCgL21Qzciuj,3grHWM9bx2E9vwJCdlRv9O,74,0.48,2009,167.976,20.,0,4,206227,Greatest Hits II,"November 7, 2006",Kenny Chesney,audio_features,0.0663,spotify:track:30ZGbfPsjDNCgL21Qzciuj,23,1,4,-4.874,0.702
71,3t8HFQNlwLBW7htwLvFfzA,0.598,https://api.spotify.com/v1/audio-analysis/1D066zixBwqFYqBhKgdPzp,0.337,222,1D066zixBwqFYqBhKgdPzp,Fergalicious,64,1D066zixBwqFYqBhKgdPzp,0.0568,https://api.spotify.com/v1/tracks/1D066zixBwqFYqBhKgdPzp,3r17AfJCCUqC9Lf0OAc73G,74,0.904,2006-09-19,129.055,1.,0,8,292373,The Dutchess,"March 27, 2007",Fergie,audio_features,0.111,spotify:track:1D066zixBwqFYqBhKgdPzp,24,0,4,-7.651,0.791
66,2JdjS6jjOml7nt7Yjo0nnh,0.744,https://api.spotify.com/v1/audio-analysis/4PgtB6Sul8WDTRZCe5e8St,0.259,213,4PgtB6Sul8WDTRZCe5e8St,Break It Off,44,4PgtB6Sul8WDTRZCe5e8St,0.0206,https://api.spotify.com/v1/tracks/4PgtB6Sul8WDTRZCe5e8St,5pKCCKE2ajJHZ9KAiaK11H,94,0.875,2006-04-10,134.012,2.,0,10,213373,A Girl Like Me,"March 27, 2007",Rihanna,audio_features,0.0533,spotify:track:4PgtB6Sul8WDTRZCe5e8St,24,0,4,-5.203,0.813
68,0KuwW8qW9a0oKhuxydvMvk,0.873,https://api.spotify.com/v1/audio-analysis/5qRoxgyvBkvgvOo20wtPhS,0.135,225,5qRoxgyvBkvgvOo20wtPhS,Say It Right,53,5qRoxgyvBkvgvOo20wtPhS,0.0556,https://api.spotify.com/v1/tracks/5qRoxgyvBkvgvOo20wtPhS,2jw70GZXlAI8QzWeY2bgRc,73,0.873,2010-01-01,116.949,3.,0.00087,1,223520,The Best of Nelly Furtado (Deluxe),"March 27, 2007",Nelly Furtado,audio_features,0.0467,spotify:track:5qRoxgyvBkvgvOo20wtPhS,24,1,4,-6.203,0.778
76,0Zd10MKN5j9KwUST0TdBBB,0.694,https://api.spotify.com/v1/audio-analysis/6RX5iL93VZ5fKmyvNXvF1r,0.382,225,6RX5iL93VZ5fKmyvNXvF1r,Irreplaceable,70,6RX5iL93VZ5fKmyvNXvF1r,0.0293,https://api.spotify.com/v1/tracks/6RX5iL93VZ5fKmyvNXvF1r,6vWDO969PvNqNYHIOW5v0m,88,0.447,2007-05-29,175.868,4.,5.46e-06,7,227853,B'Day Deluxe Edition,"March 27, 2007",Beyoncé,audio_features,0.167,spotify:track:6RX5iL93VZ5fKmyvNXvF1r,24,0,4,-4.637,0.503
71,51lCQxAHpJHuqvvK0z12zp,0.676,https://api.spotify.com/v1/audio-analysis/13X42np3KJr0o2LkK1MG76,0.223,277,13X42np3KJr0o2LkK1MG76,My Love,65,13X42np3KJr0o2LkK1MG76,0.285,https://api.spotify.com/v1/tracks/13X42np3KJr0o2LkK1MG76,31TPClRtHm23RisEBtV3X7,86,0.771,2006-09-12,119.997,5.,4.49e-06,4,276160,FutureSex/LoveSounds,"March 27, 2007",Justin Timberlake,audio_features,0.546,spotify:track:13X42np3KJr0o2LkK1MG76,24,0,4,-6.018,0.807
